specialtyCode,specialtyName,branchName,recruitTypeName,recruitYear,recruitRound,selectionQuota,applicantCount,shortageCount,competitionRate,applicationStartAt,applicationEndAt,enlistStartMonth,enlistEndMonth,enlistDate
54,통번역병,해군,통번역병,2023,3,2,17,15,8.5,20230228,20230307,202306,202306,*
55.03,어학병_중국어,해군,어학병,2023,3,10,6,-4,0.6,20230228,20230307,202306,202306,*
55.02,어학병_일본어,해군,어학병,2023,3,6,6,0,1,20230228,20230307,202306,202306,*
55.01,어학병_영어,해군,어학병,2023,3,10,18,8,1.8,20230228,20230307,202306,202306,*
55.04,어학병_러시아어,해군,어학병,2023,3,1,0,-1,0,20230228,20230307,202306,202306,*
58,전문정보병,해군,전문정보병,2023,3,1,2,1,2,20230228,20230307,202306,202306,*
53.03,군종병_불교,해군,군종병,2023,3,3,1,-2,0.3,20230228,20230307,202306,202306,*
53.02,군종병_천주교,해군,군종병,2023,3,3,1,-2,0.3,20230228,20230307,202306,202306,*
141.105,휴대용유도무기운용/정비,육군,기술행정병,2023,3,16,206,190,12.9,20230228,20230307,202306,202306,*
162.104,전기설비,육군,기술행정병,2023,3,1,35,34,35,20230228,20230307,202306,202306,*
224.107,의무장비정비,육군,기술행정병,2023,3,6,35,29,5.8,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,61,211,150,3.5,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,51,266,215,5.2,20230228,20230307,202306,202306,*
M162.104,전기설비(중졸),육군,기술행정병,2023,3,1,0,-1,0,20230228,20230307,202306,202306,*
M241.100,수송운용(중졸),육군,기술행정병,2023,3,44,1,-43,0,20230228,20230307,202306,202306,*
M241.105,지게차운전(중졸),육군,기술행정병,2023,3,1,0,-1,0,20230228,20230307,202306,202306,*
133.106,포병레이더,육군,기술행정병,2023,3,1,1,0,1,20230228,20230307,202306,202306,*
163.112,로더운전,육군,기술행정병,2023,3,9,25,16,2.8,20230228,20230307,202306,202306,*
175.101,네트워크운용/정비,육군,기술행정병,2023,3,75,60,-15,0.8,20230228,20230307,202306,202306,*
175.102,전술C4I운용/정비,육군,기술행정병,2023,3,85,58,-27,0.7,20230228,20230307,202306,202306,*
224.103,발전기정비,육군,기술행정병,2023,3,5,26,21,5.2,20230228,20230307,202306,202306,*
226.101,장비수리부속공구보급,육군,기술행정병,2023,3,18,40,22,2.2,20230228,20230307,202306,202306,*
241.107,차량부대정비,육군,기술행정병,2023,3,58,49,-9,0.8,20230228,20230307,202306,202306,*
241.109,구난차량운전,육군,기술행정병,2023,3,35,47,12,1.3,20230228,20230307,202306,202306,*
412.106,전문물리치료,육군,기술행정병,2023,3,9,21,12,2.3,20230228,20230307,202306,202306,*
29.03,조리,해병,일반기술/전문기술병,2023,3,33,15,-18,0.5,20230228,20230307,202306,202306,*
32.01,수송,해병,일반기술/전문기술병,2023,3,186,154,-32,0.8,20230228,20230307,202306,202306,*
17.05,화학,해병,일반기술/전문기술병,2023,3,17,8,-9,0.5,20230228,20230307,202306,202306,*
66,군악병,해병,군악병,2023,3,7,29,22,4.1,20230228,20230307,202306,202306,*
80,동반입대병,해병,동반입대병,2023,3,46,50,4,1.1,20230228,20230307,202306,202306,*
D001,직계가족복무부대지원입대병,해병,직계가족병,2023,3,20,9,-11,0.5,20230228,20230307,202306,202306,*
11.05,조리,해군,일반기술/전문기술병,2023,3,120,34,-86,0.3,20230228,20230307,202306,202306,*
11.24,항공,해군,일반기술/전문기술병,2023,3,25,29,4,1.2,20230228,20230307,202306,202306,*
49,의무,해군,일반기술/전문기술병,2023,3,50,74,24,1.5,20230228,20230307,202306,202306,*
48,수송,해군,일반기술/전문기술병,2023,3,62,182,120,2.9,20230228,20230307,202306,202306,*
11.26,전자,해군,일반기술/전문기술병,2023,3,19,13,-6,0.7,20230228,20230307,202306,202306,*
11,일반,해군,일반기술/전문기술병,2023,3,872,437,-435,0.5,20230228,20230307,202306,202306,*
46,건축/토목,해군,일반기술/전문기술병,2023,3,21,11,-10,0.5,20230228,20230307,202306,202306,*
25,통신,해군,일반기술/전문기술병,2023,3,59,49,-10,0.8,20230228,20230307,202306,202306,*
43.39,화생방,해군,일반기술/전문기술병,2023,3,13,15,2,1.2,20230228,20230307,202306,202306,*
43.44,전기,해군,일반기술/전문기술병,2023,3,38,21,-17,0.6,20230228,20230307,202306,202306,*
11.02,전산,해군,일반기술/전문기술병,2023,3,41,13,-28,0.3,20230228,20230307,202306,202306,*
43,기관,해군,일반기술/전문기술병,2023,3,90,7,-83,0.1,20230228,20230307,202306,202306,*
36,군악병,해군,군악병,2023,3,10,112,102,11.2,20230228,20230307,202306,202306,*
231.103,지원보급,육군,기술행정병,2023,3,71,90,19,1.3,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,53,118,65,2.2,20230228,20230307,202306,202306,*
321.101,군사경찰,육군,기술행정병,2023,3,83,143,60,1.7,20230228,20230307,202306,202306,*
M162.103,배관/기계설비(중졸),육군,기술행정병,2023,3,1,0,-1,0,20230228,20230307,202306,202306,*
M231.107,조리(중졸),육군,기술행정병,2023,3,8,0,-8,0,20230228,20230307,202306,202306,*
M241.107,차량부대정비(중졸),육군,기술행정병,2023,3,10,0,-10,0,20230228,20230307,202306,202306,*
133.103,사격지휘,육군,기술행정병,2023,3,80,11,-69,0.1,20230228,20230307,202306,202306,*
171.101,전술통신장비운용/정비,육군,기술행정병,2023,3,199,29,-170,0.1,20230228,20230307,202306,202306,*
171.107,교환시설운용/정비,육군,기술행정병,2023,3,10,5,-5,0.5,20230228,20230307,202306,202306,*
172.101,MW운용/정비,육군,기술행정병,2023,3,14,54,40,3.9,20230228,20230307,202306,202306,*
222.101,총기정비,육군,기술행정병,2023,3,8,10,2,1.3,20230228,20230307,202306,202306,*
231.107,조리,육군,기술행정병,2023,3,278,294,16,1.1,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,64,125,61,2,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,30,100,70,3.3,20230228,20230307,202306,202306,*
411.101,일반의무,육군,기술행정병,2023,3,170,873,703,5.1,20230228,20230307,202306,202306,*
M241.104,견인차량운전(중졸),육군,기술행정병,2023,3,2,0,-2,0,20230228,20230307,202306,202306,*
M241.109,구난차량운전(중졸),육군,기술행정병,2023,3,5,0,-5,0,20230228,20230307,202306,202306,*
152.101,신호정보/전자전운용,육군,기술행정병,2023,3,27,56,29,2.1,20230228,20230307,202306,202306,*
123.102,장갑차부대정비,육군,기술행정병,2023,3,12,36,24,3,20230228,20230307,202306,202306,*
133.107,포병측지,육군,기술행정병,2023,3,17,15,-2,0.9,20230228,20230307,202306,202306,*
153.101,감시장비운용,육군,기술행정병,2023,3,173,117,-56,0.7,20230228,20230307,202306,202306,*
162.103,배관/기계설비,육군,기술행정병,2023,3,2,6,4,3,20230228,20230307,202306,202306,*
163.107,공기압축기운용,육군,기술행정병,2023,3,1,1,0,1,20230228,20230307,202306,202306,*
175.103,정보체계운용/정비,육군,기술행정병,2023,3,31,39,8,1.3,20230228,20230307,202306,202306,*
182.104,기동헬기운용,육군,기술행정병,2023,3,27,34,7,1.3,20230228,20230307,202306,202306,*
412.105,전문약제,육군,기술행정병,2023,3,51,51,0,1,20230228,20230307,202306,202306,*
123.103,K-21보병전투차량승무,육군,기술행정병,2023,3,23,31,8,1.3,20230228,20230307,202306,202306,*
134.101,현무포병,육군,기술행정병,2023,3,7,8,1,1.1,20230228,20230307,202306,202306,*
141.106,천마운용/정비,육군,기술행정병,2023,3,19,107,88,5.6,20230228,20230307,202306,202306,*
143.101,방공레이더운용/정비,육군,기술행정병,2023,3,16,130,114,8.1,20230228,20230307,202306,202306,*
171.104,이동통신장비운용/정비,육군,기술행정병,2023,3,94,7,-87,0.1,20230228,20230307,202306,202306,*
224.104,용접/기계공작,육군,기술행정병,2023,3,1,22,21,22,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,61,171,110,2.8,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,60,139,79,2.3,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,39,190,151,4.9,20230228,20230307,202306,202306,*
241.104,견인차량운전,육군,기술행정병,2023,3,30,41,11,1.4,20230228,20230307,202306,202306,*
141.107,천호운용/정비,육군,기술행정병,2023,3,12,38,26,3.2,20230228,20230307,202306,202306,*
132.102,K239포병,육군,기술행정병,2023,3,30,18,-12,0.6,20230228,20230307,202306,202306,*
132.103,M/A포병,육군,기술행정병,2023,3,4,1,-3,0.3,20230228,20230307,202306,202306,*
151.101,군사정보,육군,기술행정병,2023,3,26,67,41,2.6,20230228,20230307,202306,202306,*
163.105,정수장비운용,육군,기술행정병,2023,3,11,36,25,3.3,20230228,20230307,202306,202306,*
223.103,무선장비정비,육군,기술행정병,2023,3,10,30,20,3,20230228,20230307,202306,202306,*
231.101,편성보급,육군,기술행정병,2023,3,32,63,31,2,20230228,20230307,202306,202306,*
M224.104,용접/기계공작(중졸),육군,기술행정병,2023,3,1,0,-1,0,20230228,20230307,202306,202306,*
412.102,전문치과,육군,기술행정병,2023,3,7,9,2,1.3,20230228,20230307,202306,202306,*
412.103,전문임상병리,육군,기술행정병,2023,3,4,4,0,1,20230228,20230307,202306,202306,*
121.101,K계열전차승무,육군,기술행정병,2023,3,96,99,3,1,20230228,20230307,202306,202306,*
171.102,무선전송장비운용/정비,육군,기술행정병,2023,3,102,88,-14,0.9,20230228,20230307,202306,202306,*
172.102,위성운용/정비,육군,기술행정병,2023,3,47,43,-4,0.9,20230228,20230307,202306,202306,*
211.103,화생방제독,육군,기술행정병,2023,3,63,90,27,1.4,20230228,20230307,202306,202306,*
231.106,물자근무지원,육군,기술행정병,2023,3,15,49,34,3.3,20230228,20230307,202306,202306,*
123.101,장갑차조종,육군,기술행정병,2023,3,117,118,1,1,20230228,20230307,202306,202306,*
131.104,K-55자주포조종,육군,기술행정병,2023,3,32,19,-13,0.6,20230228,20230307,202306,202306,*
141.101,발칸운용/정비,육군,기술행정병,2023,3,62,183,121,3,20230228,20230307,202306,202306,*
141.103,비호운용/정비,육군,기술행정병,2023,3,29,80,51,2.8,20230228,20230307,202306,202306,*
163.108,크레인운용,육군,기술행정병,2023,3,5,17,12,3.4,20230228,20230307,202306,202306,*
174.101,레이다운용/정비,육군,기술행정병,2023,3,20,12,-8,0.6,20230228,20230307,202306,202306,*
225.101,탄약관리,육군,기술행정병,2023,3,133,122,-11,0.9,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,906,1698,792,1.9,20230228,20230307,202306,202306,*
241.100,수송운용(차량운전),육군,기술행정병,2023,3,60,139,79,2.3,20230228,20230307,202306,202306,*
241.106,차륜형장갑차운전,육군,기술행정병,2023,3,34,36,2,1.1,20230228,20230307,202306,202306,*
412.104,전문방사선촬영,육군,기술행정병,2023,3,5,5,0,1,20230228,20230307,202306,202306,*
131.107,K-9자주포조종,육군,기술행정병,2023,3,34,28,-6,0.8,20230228,20230307,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,8,7,-1,0.9,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,10,1,-9,0.1,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,124,106,-18,0.9,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,52,52,0,1,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,126,170,44,1.3,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,116,90,-26,0.8,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,116,90,-26,0.8,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,116,98,-18,0.8,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,124,214,90,1.7,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,62,96,34,1.5,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,116,152,36,1.3,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,124,186,62,1.5,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,100,88,-12,0.9,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,58,178,120,3.1,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,118,146,28,1.2,20230227,20230306,202306,202306,*
A001,동반입대병,육군,동반입대병,2023,3,92,296,204,3.2,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,8,4,-4,0.5,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,8,8,0,1,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,8,9,1,1.1,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,10,4,-6,0.4,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,4,8,4,2,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,10,27,17,2.7,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,10,17,7,1.7,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,8,6,-2,0.8,20230227,20230306,202306,202306,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2023,3,3,11,8,3.7,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,3,3,0,1,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,22,6,-16,0.3,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,2,45,43,22.5,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,22,2,-20,0.1,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,17,13,-4,0.8,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,22,9,-13,0.4,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,3,5,2,1.7,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,2,17,15,8.5,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,22,2,-20,0.1,20230227,20230306,202306,202306,*
H001,연고지복무병,육군,연고지복무병,2023,3,22,9,-13,0.4,20230227,20230306,202306,202306,*
19.03,공병,해병,일반기술/전문기술병,2023,101,20,49,29,2.5,20230220,20230227,202304,202304,*
23.01,무기정비,해병,일반기술/전문기술병,2023,101,20,45,25,2.3,20230220,20230227,202304,202304,*
27.03,정보통신,해병,일반기술/전문기술병,2023,101,30,67,37,2.2,20230220,20230227,202304,202304,*
32.01,수송,해병,일반기술/전문기술병,2023,101,20,154,134,7.7,20230220,20230227,202304,202304,*
17.05,화학,해병,일반기술/전문기술병,2023,101,5,15,10,3,20230220,20230227,202304,202304,*
29.03,조리,해병,일반기술/전문기술병,2023,101,20,45,25,2.3,20230220,20230227,202304,202304,*
17.01,일반,해병,일반기술/전문기술병,2023,101,100,577,477,5.8,20230220,20230227,202304,202304,*
H001,연고지복무병,육군,연고지복무병,2023,101,5,11,6,2.2,20230217,20230222,202304,202304,*
H001,연고지복무병,육군,연고지복무병,2023,101,2,6,4,3,20230217,20230222,202304,202304,*
H001,연고지복무병,육군,연고지복무병,2023,101,5,6,1,1.2,20230217,20230222,202304,202304,*
111275,유해발굴기록병,육군,전문특기병,2023,12,14,33,19,2.4,20230202,20230208,202305,202306,*
0001605,중국어어학병,육군,어학병,2023,4,8,23,15,2.9,20230202,20230208,202305,202306,*
0001604,일본어어학병,육군,어학병,2023,3,1,12,11,12,20230202,20230208,202305,202306,202306
111284,의장병,육군,전문특기병,2023,13,20,32,12,1.6,20230202,20230208,202305,202306,*
211239,화생방시험병,육군,전문특기병,2023,14,1,1,0,1,20230202,20230208,202305,202305,*
211295,방사능분석연구보조병,육군,전문특기병,2023,15,1,3,2,3,20230202,20230208,202305,202305,*
342105,군악병(국악),육군,전문특기병,2023,16,10,24,14,2.4,20230202,20230208,202305,202305,*
342.101,군악병(양악),육군,전문특기병,2023,16,62,175,113,2.8,20230202,20230208,202305,202305,*
331267,회계원가비용분석병,육군,전문특기병,2023,17,1,11,10,11,20230202,20230208,202305,202305,*
182339,기동헬기운용,육군,전문특기병,2023,18,20,5,-15,0.3,20230202,20230208,202305,202306,*
321273,33경호병,육군,전문특기병,2023,19,3,11,8,3.7,20230202,20230208,202306,202306,*
0001604,일본어어학병,육군,어학병,2023,3,2,28,26,14,20230202,20230208,202305,202306,202305
112100,특전병,육군,전문특기병,2023,21,115,263,148,2.3,20230202,20230208,202305,202306,*
321102,특임군사경찰,육군,전문특기병,2023,20,78,261,183,3.3,20230202,20230208,202305,202305,*
21,통신전자전기,공군,전문기술병,2023,2,351,804,453,2.3,20230131,20230207,202305,202305,*
24,의장병,공군,의장병,2023,2,14,16,2,1.1,20230131,20230207,202305,202305,*
25,군악병,공군,군악병,2023,2,20,62,42,3.1,20230131,20230207,202305,202305,*
31,특수임무군사경찰,공군,특수임무군사경찰,2023,2,10,25,15,2.5,20230131,20230207,202305,202305,*
30,정보보호병,공군,정보보호병,2023,2,7,38,31,5.4,20230131,20230207,202305,202305,*
54,IT개발관리병,공군,IT개발관리병,2023,2,2,19,17,9.5,20230131,20230207,202305,202305,*
34,군견관리병,공군,군견관리병,2023,2,5,23,18,4.6,20230131,20230207,202305,202305,*
40,정훈병,공군,정훈병,2023,2,5,43,38,8.6,20230131,20230207,202305,202305,*
41,콘텐츠제작병,공군,콘텐츠제작병,2023,2,1,11,10,11,20230131,20230207,202305,202305,*
26,어학병,공군,어학병,2023,2,14,99,85,7.1,20230131,20230207,202305,202305,*
42.02,식별보조_일본어,공군,식별보조병,2023,2,2,8,6,4,20230131,20230207,202305,202305,*
42.01,식별보조_중국어,공군,식별보조병,2023,2,4,7,3,1.8,20230131,20230207,202305,202305,*
44,전문자격의무병,공군,전문자격의무병,2023,2,5,5,0,1,20230131,20230207,202305,202305,*
46,비파괴검사병,공군,비파괴검사병,2023,2,1,3,2,3,20230131,20230207,202305,202305,*
50,운항관리병,공군,운항관리병,2023,2,2,9,7,4.5,20230131,20230207,202305,202305,*
53,조리병,공군,조리병,2023,2,2,15,13,7.5,20230131,20230207,202305,202305,*
32.01,수송,해병,일반기술/전문기술병,2023,2,186,161,-25,0.9,20230131,20230207,202305,202305,*
17.01,일반,해병,일반기술/전문기술병,2023,2,657,490,-167,0.7,20230131,20230207,202305,202305,*
19.03,공병,해병,일반기술/전문기술병,2023,2,54,21,-33,0.4,20230131,20230207,202305,202305,*
17.05,화학,해병,일반기술/전문기술병,2023,2,17,10,-7,0.6,20230131,20230207,202305,202305,*
27.03,정보통신,해병,일반기술/전문기술병,2023,2,126,32,-94,0.3,20230131,20230207,202305,202305,*
29.03,조리,해병,일반기술/전문기술병,2023,2,33,11,-22,0.3,20230131,20230207,202305,202305,*
241.107,차량부대정비,육군,기술행정병,2023,2,60,68,8,1.1,20230131,20230207,202305,202305,*
241.113,크레인차량운전,육군,기술행정병,2023,2,16,24,8,1.5,20230131,20230207,202305,202305,*
M224.104,용접/기계공작(중졸),육군,기술행정병,2023,2,1,0,-1,0,20230131,20230207,202305,202305,*
M241.109,구난차량운전(중졸),육군,기술행정병,2023,2,5,0,-5,0,20230131,20230207,202305,202305,*
412.101,전문간호,육군,기술행정병,2023,2,7,14,7,2,20230131,20230207,202305,202305,*
132.102,K239포병,육군,기술행정병,2023,2,30,33,3,1.1,20230131,20230207,202305,202305,*
133.106,포병레이더,육군,기술행정병,2023,2,1,2,1,2,20230131,20230207,202305,202305,*
134.101,현무포병,육군,기술행정병,2023,2,7,8,1,1.1,20230131,20230207,202305,202305,*
151.101,군사정보,육군,기술행정병,2023,2,40,99,59,2.5,20230131,20230207,202305,202305,*
162.102,소방장비,육군,기술행정병,2023,2,15,53,38,3.5,20230131,20230207,202305,202305,*
163.107,공기압축기운용,육군,기술행정병,2023,2,1,4,3,4,20230131,20230207,202305,202305,*
163.114,발전기운용/정비,육군,기술행정병,2023,2,9,27,18,3,20230131,20230207,202305,202305,*
211.104,화생방정찰,육군,기술행정병,2023,2,18,107,89,5.9,20230131,20230207,202305,202305,*
222.101,총기정비,육군,기술행정병,2023,2,6,13,7,2.2,20230131,20230207,202305,202305,*
222.105,전차정비,육군,기술행정병,2023,2,11,14,3,1.3,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,60,199,139,3.3,20230131,20230207,202305,202305,*
M231.107,조리(중졸),육군,기술행정병,2023,2,10,2,-8,0.2,20230131,20230207,202305,202305,*
123.104,K-21보병전투차량부대정비,육군,기술행정병,2023,2,7,23,16,3.3,20230131,20230207,202305,202305,*
131.104,K-55자주포조종,육군,기술행정병,2023,2,32,36,4,1.1,20230131,20230207,202305,202305,*
133.107,포병측지,육군,기술행정병,2023,2,16,27,11,1.7,20230131,20230207,202305,202305,*
243.101,항만운영,육군,기술행정병,2023,2,12,43,31,3.6,20230131,20230207,202305,202305,*
131.107,K-9자주포조종,육군,기술행정병,2023,2,35,42,7,1.2,20230131,20230207,202305,202305,*
133.103,사격지휘,육군,기술행정병,2023,2,143,21,-122,0.1,20230131,20230207,202305,202305,*
141.105,휴대용유도무기운용/정비,육군,기술행정병,2023,2,16,255,239,15.9,20230131,20230207,202305,202305,*
163.105,정수장비운용,육군,기술행정병,2023,2,9,31,22,3.4,20230131,20230207,202305,202305,*
163.112,로더운전,육군,기술행정병,2023,2,9,20,11,2.2,20230131,20230207,202305,202305,*
172.102,위성운용/정비,육군,기술행정병,2023,2,47,103,56,2.2,20230131,20230207,202305,202305,*
175.102,전술C4I운용/정비,육군,기술행정병,2023,2,46,102,56,2.2,20230131,20230207,202305,202305,*
182.104,기동헬기운용,육군,기술행정병,2023,2,90,74,-16,0.8,20230131,20230207,202305,202305,*
231.101,편성보급,육군,기술행정병,2023,2,33,97,64,2.9,20230131,20230207,202305,202305,*
231.106,물자근무지원,육군,기술행정병,2023,2,15,55,40,3.7,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,61,286,225,4.7,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,53,162,109,3.1,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,72,214,142,3,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,60,196,136,3.3,20230131,20230207,202305,202305,*
241.104,견인차량운전,육군,기술행정병,2023,2,30,47,17,1.6,20230131,20230207,202305,202305,*
243.102,선박운용,육군,기술행정병,2023,2,3,12,9,4,20230131,20230207,202305,202305,*
M162.104,전기설비(중졸),육군,기술행정병,2023,2,1,0,-1,0,20230131,20230207,202305,202305,*
M241.105,지게차운전(중졸),육군,기술행정병,2023,2,2,0,-2,0,20230131,20230207,202305,202305,*
121.102,M계열전차승무,육군,기술행정병,2023,2,29,35,6,1.2,20230131,20230207,202305,202305,*
123.102,장갑차부대정비,육군,기술행정병,2023,2,12,39,27,3.3,20230131,20230207,202305,202305,*
171.101,전술통신장비운용/정비,육군,기술행정병,2023,2,308,122,-186,0.4,20230131,20230207,202305,202305,*
17.04,수색,해병,일반기술/전문기술병,2023,2,20,83,63,4.2,20230131,20230207,202305,202305,*
23.01,무기정비,해병,일반기술/전문기술병,2023,2,34,14,-20,0.4,20230131,20230207,202305,202305,*
66,군악병,해병,군악병,2023,2,7,23,16,3.3,20230131,20230207,202305,202305,*
80,동반입대병,해병,동반입대병,2023,2,46,96,50,2.1,20230131,20230207,202305,202305,*
D001,직계가족복무부대지원입대병,해병,직계가족병,2023,2,20,5,-15,0.3,20230131,20230207,202305,202305,*
18,기계,공군,전문기술병,2023,2,242,212,-30,0.9,20230131,20230207,202305,202305,*
19,차량운전,공군,전문기술병,2023,2,305,1358,1053,4.5,20230131,20230207,202305,202305,*
22,공병,공군,전문기술병,2023,2,60,143,83,2.4,20230131,20230207,202305,202305,*
15,전자계산,공군,전문기술병,2023,2,100,233,133,2.3,20230131,20230207,202305,202305,*
16,화생방,공군,전문기술병,2023,2,40,120,80,3,20230131,20230207,202305,202305,*
17,의무,공군,전문기술병,2023,2,8,106,98,13.3,20230131,20230207,202305,202305,*
11,일반,공군,전문기술병,2023,2,1050,4089,3039,3.9,20230131,20230207,202305,202305,*
20,차량정비,공군,전문기술병,2023,2,39,23,-16,0.6,20230131,20230207,202305,202305,*
152.101,신호정보/전자전운용,육군,기술행정병,2023,2,15,52,37,3.5,20230131,20230207,202305,202305,*
121.101,K계열전차승무,육군,기술행정병,2023,2,96,126,30,1.3,20230131,20230207,202305,202305,*
153.101,감시장비운용,육군,기술행정병,2023,2,258,295,37,1.1,20230131,20230207,202305,202305,*
211.103,화생방제독,육군,기술행정병,2023,2,63,99,36,1.6,20230131,20230207,202305,202305,*
222.103,광학기재정비,육군,기술행정병,2023,2,10,49,39,4.9,20230131,20230207,202305,202305,*
224.103,발전기정비,육군,기술행정병,2023,2,8,23,15,2.9,20230131,20230207,202305,202305,*
231.107,조리,육군,기술행정병,2023,2,330,388,58,1.2,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,36,306,270,8.5,20230131,20230207,202305,202305,*
132.103,M/A포병,육군,기술행정병,2023,2,4,5,1,1.3,20230131,20230207,202305,202305,*
152.103,땅굴탐지,육군,기술행정병,2023,2,18,7,-11,0.4,20230131,20230207,202305,202305,*
162.104,전기설비,육군,기술행정병,2023,2,1,47,46,47,20230131,20230207,202305,202305,*
163.102,다목적굴착기운전,육군,기술행정병,2023,2,3,41,38,13.7,20230131,20230207,202305,202305,*
163.108,크레인운용,육군,기술행정병,2023,2,5,14,9,2.8,20230131,20230207,202305,202305,*
171.102,무선전송장비운용/정비,육군,기술행정병,2023,2,103,144,41,1.4,20230131,20230207,202305,202305,*
175.101,네트워크운용/정비,육군,기술행정병,2023,2,113,167,54,1.5,20230131,20230207,202305,202305,*
222.104,감시장비정비,육군,기술행정병,2023,2,3,14,11,4.7,20230131,20230207,202305,202305,*
223.101,유선장비정비,육군,기술행정병,2023,2,13,26,13,2,20230131,20230207,202305,202305,*
162.103,배관/기계설비,육군,기술행정병,2023,2,1,14,13,14,20230131,20230207,202305,202305,*
171.107,교환시설운용/정비,육군,기술행정병,2023,2,15,16,1,1.1,20230131,20230207,202305,202305,*
175.103,정보체계운용/정비,육군,기술행정병,2023,2,38,69,31,1.8,20230131,20230207,202305,202305,*
224.104,용접/기계공작,육군,기술행정병,2023,2,1,24,23,24,20230131,20230207,202305,202305,*
224.106,화생방장비정비,육군,기술행정병,2023,2,8,17,9,2.1,20230131,20230207,202305,202305,*
231.104,연료관리,육군,기술행정병,2023,2,25,37,12,1.5,20230131,20230207,202305,202305,*
241.100,수송운용(차량운전),육군,기술행정병,2023,2,72,472,400,6.6,20230131,20230207,202305,202305,*
241.105,지게차운전,육군,기술행정병,2023,2,25,68,43,2.7,20230131,20230207,202305,202305,*
241.106,차륜형장갑차운전,육군,기술행정병,2023,2,34,50,16,1.5,20230131,20230207,202305,202305,*
M241.100,수송운용(중졸),육군,기술행정병,2023,2,73,0,-73,0,20230131,20230207,202305,202305,*
